sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,sq_mt_price_by_place
80.0,3,1,3,798,165000,2062,Pisos,False,False,1977.0,True,False,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
60.0,2,1,5,413,73000,1217,Pisos,False,False,1960.0,False,True,True,False,True,True,False,False,False,en trámite,False,False,True,False,True,1308.89
50.0,1,1,6,777,159000,3180,Pisos,False,False,2007.0,False,True,True,True,True,True,True,False,True,en trámite,True,None,None,None,None,1617.18
136.0,3,1,1,690,135990,1000,Pisos,False,False,1967.0,None,None,False,False,False,True,False,True,True,en trámite,False,False,False,True,True,1617.18
96.0,2,2,7,948,210000,2188,Pisos,False,False,2001.0,False,True,True,True,True,True,True,True,True,en trámite,True,None,None,None,None,1796.68
71.0,2,2,2,910,198000,2789,Pisos,False,False,2001.0,False,True,True,True,True,True,True,False,True,en trámite,False,False,False,False,True,1827.79
74.0,2,1,1,705,139900,1891,Pisos,False,False,1966.0,False,True,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,1827.79
65.0,2,1,2,583,110000,1692,Pisos,False,False,1962.0,False,True,False,True,False,True,False,False,False,E,False,False,True,False,True,1308.89
93.0,3,1,9,780,160000,1720,Pisos,True,False,1976.0,True,False,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
75.0,3,1,2,553,103000,1373,Pisos,False,False,1968.0,False,True,False,True,False,True,False,True,False,en trámite,False,False,False,True,True,1617.18
63.0,3,1,,539,100000,1587,Pisos,True,False,,None,None,False,False,False,False,False,False,False,en trámite,False,None,None,None,None,1827.79
65.0,3,1,4,494,90000,1385,Pisos,False,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,1617.18
115.0,3,1,1,762,154900,1347,Dúplex,False,None,1975.0,False,True,False,True,None,True,False,True,True,en trámite,False,None,None,None,None,1617.18
63.0,2,1,2,458,82260,1306,Pisos,False,False,,False,True,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1308.89
72.0,3,1,6,703,139400,1936,Pisos,False,False,1961.0,False,True,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
100.0,2,2,,762,154900,1549,Pisos,False,False,,False,True,True,True,True,True,False,False,True,en trámite,True,None,None,None,None,1617.18
90.0,3,2,3,762,155000,1722,Pisos,False,False,1998.0,None,None,True,True,True,True,False,True,True,C,True,False,False,True,True,1617.18
66.0,3,1,2,485,88000,1333,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
102.0,3,2,5,994,225000,2206,Pisos,False,False,,True,False,True,False,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
105.0,2,1,6,881,189000,1800,Pisos,False,False,1995.0,False,True,True,True,True,True,False,True,False,en trámite,True,None,None,None,None,1827.79
95.0,4,1,4,698,138000,1453,Pisos,False,False,,False,True,False,False,False,True,False,True,False,en trámite,False,False,False,False,True,1827.79
120.0,3,1,2,901,195000,1625,Pisos,False,False,1962.0,False,True,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1796.68
90.0,3,2,4,985,222000,2467,Pisos,False,False,2001.0,False,True,True,True,True,True,True,False,True,D,True,False,True,False,True,2197.8
64.0,3,1,,449,80500,1258,Pisos,True,False,,False,True,False,True,False,True,False,True,False,en trámite,False,False,False,False,True,1827.79
80.0,3,1,3,857,182000,2275,Pisos,False,False,1974.0,None,None,True,False,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
120.0,3,2,2,1187,295000,2458,Pisos,False,False,2003.0,False,True,True,True,False,True,False,True,True,en trámite,True,True,False,True,False,1617.18
82.0,2,2,6,1122,270000,3293,Pisos,False,False,,None,None,True,True,True,True,True,False,True,no indicado,True,None,None,None,None,1796.68
81.0,3,1,3,609,116100,1433,Pisos,False,False,,None,None,False,False,False,True,False,False,False,G,False,False,False,True,True,2197.8
103.0,3,2,4,1067,250000,2427,Pisos,False,False,,False,True,True,True,True,True,True,False,True,inmueble exento,True,False,True,False,True,1827.79
63.0,3,1,4,446,79900,1268,Pisos,False,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,1796.68
70.0,3,1,3,535,99000,1414,Pisos,False,False,,None,None,True,False,True,True,False,False,False,en trámite,False,None,None,None,None,1308.89
60.0,3,1,2,420,74550,1242,Pisos,True,False,1960.0,False,True,True,False,False,None,False,False,False,no indicado,False,None,None,None,None,1308.89
45.0,2,1,3,561,105000,2333,Pisos,False,False,1960.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1827.79
95.0,3,1,2,666,130000,1368,Pisos,False,False,1985.0,False,True,True,True,False,True,False,True,False,no indicado,False,False,True,False,True,1827.79
70.0,3,1,2,625,120000,1714,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1827.79
71.0,3,1,1,740,149000,2099,Pisos,False,False,1970.0,None,None,False,False,True,True,False,False,False,E,False,None,None,None,None,1827.79
70.0,3,1,3,686,135000,1929,Pisos,True,False,1969.0,False,True,False,False,True,True,False,False,False,E,False,None,None,None,None,1827.79
98.0,4,2,,1009,230000,2347,Pisos,False,False,1977.0,False,True,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,1827.79
55.0,3,1,2,499,91000,1655,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1796.68
115.0,4,1,1,867,184900,1608,Pisos,False,False,,False,True,True,True,False,True,False,True,False,en trámite,False,False,False,True,False,1827.79
78.0,3,1,4,654,127000,1628,Pisos,False,None,,None,None,False,False,False,None,False,True,False,E,False,None,None,None,None,1617.18
68.0,3,1,4,465,83900,1234,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
120.0,3,1,2,851,180000,1500,Pisos,False,False,,None,None,True,True,False,True,True,True,True,en trámite,True,True,False,True,False,1617.18
64.0,3,1,1,428,76000,1188,Pisos,True,False,,False,True,True,False,False,True,False,False,False,en trámite,False,False,True,True,False,1308.89
92.0,4,1,5,791,163000,1772,Pisos,False,False,,None,None,False,False,True,True,False,False,True,en trámite,False,None,None,None,None,1796.68
154.0,3,2,3,1148,280000,1818,Pisos,False,False,,None,None,True,True,True,True,True,True,True,no indicado,True,None,None,None,None,2197.8
105.0,3,2,,851,180000,1714,Pisos,False,False,,False,True,True,True,False,True,False,True,True,D,False,False,False,True,False,1827.79
70.0,2,1,,658,128000,1829,Pisos,False,False,1965.0,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,False,True,1617.18
93.0,3,1,2,803,166200,1787,Pisos,False,False,1972.0,True,False,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1796.68
53.0,3,1,3,601,114300,2157,Pisos,False,None,,None,None,False,False,False,None,False,True,False,G,False,None,None,None,None,1827.79
86.0,3,1,4,662,129000,1500,Pisos,False,False,1984.0,False,True,True,True,True,False,False,True,False,en trámite,False,False,False,True,False,1617.18
75.0,3,2,1,674,132000,1760,Pisos,False,False,1961.0,None,None,False,False,False,True,False,False,True,en trámite,False,None,None,None,None,1796.68
85.0,3,1,,686,135000,1588,Pisos,False,False,1969.0,False,True,False,False,False,True,False,False,False,en trámite,False,False,True,True,False,1617.18
65.0,2,1,,535,99000,1523,Pisos,False,False,1950.0,False,True,False,False,False,True,False,False,False,en trámite,False,False,True,True,False,1617.18
53.0,3,1,3,601,114300,2157,Pisos,False,None,,None,None,False,False,False,None,False,False,False,G,False,None,None,None,None,1827.79
68.0,3,1,2,485,88000,1294,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
75.0,3,1,5,583,110000,1467,Pisos,False,False,,None,None,False,False,False,False,False,False,False,en trámite,False,None,None,None,None,1796.68
83.0,2,1,1,728,146000,1759,Pisos,False,False,2003.0,False,True,False,True,True,True,False,True,True,en trámite,False,None,None,None,None,1617.18
95.0,3,1,,592,112000,1179,Pisos,True,False,,None,None,False,False,False,False,False,True,True,en trámite,False,False,True,False,True,1617.18
30.0,1,1,,342,59000,1967,Pisos,False,False,1960.0,None,None,False,False,False,True,False,False,False,E,False,None,None,None,None,1308.89
53.0,1,1,6,728,146000,2755,Pisos,False,False,,False,True,False,True,True,True,True,True,True,en trámite,True,None,None,None,None,2197.8
125.0,3,3,7,1135,275000,2200,Áticos,False,False,2004.0,None,None,False,False,True,True,True,True,True,en trámite,False,None,None,None,None,2197.8
153.0,4,2,1,844,178000,1163,Pisos,False,False,1999.0,False,True,True,True,True,True,False,False,True,en trámite,True,False,False,False,True,1617.18
86.0,3,1,4,662,129000,1500,Pisos,False,False,1984.0,False,True,True,True,True,False,False,True,False,en trámite,False,False,False,True,False,1617.18
66.0,2,1,2,521,96000,1455,Pisos,False,False,,None,None,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
63.0,3,1,4,456,82000,1302,Pisos,False,False,1960.0,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,False,True,1308.89
59.0,2,1,,654,126900,2151,Pisos,False,None,,None,None,False,False,False,None,False,True,False,G,False,None,None,None,None,1827.79
95.0,3,1,,913,199000,2095,Pisos,False,False,1966.0,False,True,False,True,False,True,True,False,True,en trámite,True,False,False,False,True,1617.18
65.0,2,1,2,1015,232000,3569,Pisos,False,False,,False,True,False,False,True,True,False,False,True,en trámite,True,None,None,None,None,1617.18
69.0,2,1,1,1038,240000,3478,Pisos,False,False,,None,None,False,False,True,True,True,False,False,en trámite,False,None,None,None,None,1617.18
115.0,4,2,,1275,330000,2870,Pisos,False,False,,None,None,False,False,True,None,False,False,True,no indicado,False,None,None,None,None,1827.79
60.0,3,1,3,625,120000,2000,Pisos,False,None,1960.0,False,True,False,False,None,True,False,False,False,en trámite,False,None,None,None,None,1617.18
90.0,3,2,4,823,172000,1911,Pisos,False,False,,False,True,True,True,True,True,False,False,True,en trámite,True,None,None,None,None,1617.18
60.0,3,1,2,458,82260,1371,Pisos,False,False,,False,True,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1308.89
65.0,2,1,,579,109000,1677,Pisos,False,False,1950.0,False,True,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1796.68
115.0,4,1,1,678,133000,1157,Pisos,False,False,,None,None,False,False,True,True,False,True,True,en trámite,False,False,False,True,False,1796.68
83.0,3,2,1,587,111000,1337,Pisos,True,False,,None,None,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1308.89
55.0,2,1,2,583,110000,2000,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,True,False,True,False,1617.18
80.0,2,2,1,851,179990,2250,Pisos,False,False,2003.0,False,True,True,True,True,True,True,False,True,en trámite,True,True,False,True,False,2197.8
68.0,3,1,1,766,156000,2294,Pisos,False,False,,False,True,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,1617.18
89.0,2,2,1,1003,228000,2562,Pisos,False,False,,False,True,False,False,True,True,False,False,False,G,False,True,False,False,False,1617.18
61.0,3,1,4,489,89000,1459,Pisos,False,False,1960.0,None,None,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
67.0,3,1,3,621,119000,1776,Pisos,False,None,1960.0,None,None,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,1796.68
68.0,3,1,2,512,94000,1382,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,True,False,1308.89
92.0,3,2,4,833,175000,1902,Pisos,False,False,1962.0,False,True,False,True,True,True,False,True,False,G,False,None,None,None,None,1796.68
70.0,3,1,2,494,90000,1286,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,True,False,1308.89
63.0,3,1,1,805,167000,2651,Pisos,False,False,1966.0,False,True,False,False,True,True,False,False,False,no indicado,False,None,None,None,None,1827.79
57.0,3,1,5,521,96000,1684,Pisos,False,False,1965.0,False,True,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,1796.68
63.0,3,1,3,466,84000,1333,Pisos,False,False,1968.0,False,True,True,False,False,True,False,False,False,en trámite,False,True,False,False,True,1617.18
52.0,2,1,4,544,101000,1942,Pisos,True,False,1960.0,False,True,True,False,False,None,False,False,False,no indicado,False,None,None,None,None,1796.68
125.0,3,2,1,948,210000,1680,Pisos,False,False,,False,True,False,True,True,True,False,False,True,en trámite,True,False,True,False,True,1827.79
125.0,3,3,1,1135,275000,2200,Dúplex,False,False,2004.0,None,None,True,False,True,None,True,True,True,D,False,None,None,None,None,2197.8
75.0,3,1,2,672,131400,1752,Pisos,False,None,,None,None,False,False,None,None,False,False,False,no indicado,False,None,None,None,None,1827.79
71.0,3,1,,672,131400,1851,Pisos,False,None,,None,None,False,False,None,None,False,False,False,no indicado,False,None,None,None,None,1617.18
80.0,3,1,1,517,95000,1188,Pisos,False,False,,None,None,True,False,False,True,False,True,False,en trámite,False,None,None,None,None,1617.18
66.0,3,1,1,508,93000,1409,Pisos,False,False,1969.0,False,True,True,False,None,True,False,True,False,en trámite,False,None,None,None,None,1617.18
95.0,2,2,,760,154500,1626,Pisos,False,False,2007.0,None,None,False,False,True,None,False,True,False,no indicado,False,None,None,None,None,1617.18
61.0,3,1,4,539,100000,1639,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2197.8
42.0,4,1,,521,95900,2283,Pisos,False,None,,None,None,False,False,False,None,False,False,False,E,False,None,None,None,None,1308.89
85.0,3,1,1,762,154900,1822,Pisos,False,False,1980.0,False,True,True,False,False,True,False,True,False,en trámite,True,False,True,False,False,1827.79
80.0,2,1,3,604,115000,1438,Pisos,False,False,,False,True,False,True,True,True,False,True,True,en trámite,False,None,None,None,None,1796.68
55.0,2,1,3,521,96000,1745,Pisos,False,False,1962.0,False,True,False,True,False,True,False,True,False,en trámite,False,None,None,None,None,1827.79
60.0,0,1,,471,85000,1417,None,False,False,,False,True,False,True,False,True,False,False,True,F,False,False,False,False,True,1617.18
60.0,2,1,3,517,95000,1583,Pisos,False,False,,None,None,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
55.0,3,1,1,437,78000,1418,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,1308.89
93.0,3,1,,660,128500,1382,Pisos,False,False,,False,True,False,False,False,True,False,False,False,en trámite,False,False,False,True,True,2197.8
55.0,2,1,,517,95000,1727,Pisos,False,False,,False,True,False,True,False,True,False,False,False,en trámite,False,False,False,True,False,1827.79
82.0,3,1,3,465,83900,1023,Pisos,False,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1308.89
53.0,2,1,1,521,96000,1811,Pisos,False,False,,None,None,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,1827.79
69.0,2,1,,619,118600,1719,Pisos,False,None,,None,None,False,False,None,None,False,False,False,no indicado,False,None,None,None,None,1617.18
